country,year,gdp,population,primary_energy_consumption,coal_cons_per_capita,oil_energy_per_capita,gas_energy_per_capita,hydro_elec_per_capita,renewables_energy_per_capita,low_carbon_energy_per_capita,renewables_consumption,fossil_fuel_consumption,co2_percentage,co2_valid,oil_price_global,gas_price_global,coal_price_global,electricity_price_household,gas_price_household,coal_price_industrial
Nigeria,2000,268133056512.0,122851984.0,224.482,6192.301738391105,18053.02622959184,9783.969942948715,46.316,5680.428812332439,8298.862918900804,236.0118659517426,2116.086500986193,94.65,True,28.52,42.5,38.5,50.0,40.0,
Nigeria,2001,293371871232.0,126152680.0,254.05,6192.301738391105,18053.02622959184,9783.969942948715,46.372,5680.428812332439,8298.862918900804,236.0118659517426,2116.086500986193,83.94,True,24.45,38.0,42.0,50.0,40.0,
Nigeria,2002,344837226496.0,129583032.0,265.279,6192.301738391105,18053.02622959184,9783.969942948715,62.894,5680.428812332439,8298.862918900804,236.0118659517426,2116.086500986193,79.68,True,24.96,32.5,45.5,50.0,40.0,
Nigeria,2003,387286171648.0,133119808.0,279.639,6192.301738391105,18053.02622959184,9783.969942948715,55.364,5680.428812332439,8298.862918900804,236.0118659517426,2116.086500986193,75.72,True,28.88,38.5,52.0,50.0,40.0,
Nigeria,2004,438818996224.0,136756848.0,290.211,6192.301738391105,18053.02622959184,9783.969942948715,58.717,5680.428812332439,8298.862918900804,236.0118659517426,2116.086500986193,72.15,True,38.23,45.0,78.5,50.0,40.0,
Nigeria,2005,481805860864.0,140490720.0,317.435,6192.301738391105,18053.02622959184,9783.969942948715,54.737,5680.428812332439,8298.862918900804,236.0118659517426,2116.086500986193,66.62,True,54.42,55.5,92.5,50.0,40.0,
Nigeria,2006,527646261248.0,144329760.0,283.013,6192.301738391105,18053.02622959184,9783.969942948715,42.957,5680.428812332439,8298.862918900804,236.0118659517426,2116.086500986193,74.7,True,65.14,72.5,88.0,50.0,40.0,
Nigeria,2007,581024743424.0,148294032.0,259.443,6192.301738391105,18053.02622959184,9783.969942948715,41.539,5680.428812332439,8298.862918900804,236.0118659517426,2116.086500986193,81.63,True,72.47,65.0,95.5,50.0,40.0,
Nigeria,2008,638942773248.0,152382512.0,312.046,6192.301738391105,18053.02622959184,9783.969942948715,37.143,5680.428812332439,8298.862918900804,236.0118659517426,2116.086500986193,67.13,True,97.01,95.0,128.5,50.0,40.0,
Nigeria,2009,709980389376.0,156595744.0,195.811,6192.301738391105,18053.02622959184,9783.969942948715,28.609,5680.428812332439,8298.862918900804,236.0118659517426,2116.086500986193,100.0,True,61.49,58.0,82.0,50.0,40.0,
Nigeria,2010,810068017152.0,160952864.0,243.699,6192.301738391105,18053.02622959184,9783.969942948715,39.204,5680.428812332439,8298.862918900804,236.0118659517426,2116.086500986193,86.32,True,79.51,65.5,98.5,50.0,40.0,
Nigeria,2011,871190888448.0,165463744.0,346.747,6192.301738391105,18053.02622959184,9783.969942948715,35.174,5680.428812332439,8298.862918900804,236.0118659517426,2116.086500986193,61.27,True,111.26,85.5,125.5,50.0,40.0,
Nigeria,2012,909649182720.0,170075936.0,345.857,6192.301738391105,18053.02622959184,9783.969942948715,32.926,5680.428812332439,8298.862918900804,236.0118659517426,2116.086500986193,61.84,True,111.65,95.0,112.5,50.0,40.0,
Nigeria,2013,959938887680.0,174726128.0,444.877,6192.301738391105,18053.02622959184,9783.969942948715,30.161,5680.428812332439,8298.862918900804,236.0118659517426,2116.086500986193,47.66,True,108.64,88.0,99.0,50.0,40.0,
Nigeria,2014,1021285564416.0,179379024.0,485.734,6192.301738391105,18053.02622959184,9783.969942948715,29.491,5680.428812332439,8298.862918900804,236.0118659517426,2116.086500986193,43.65,True,99.02,82.5,92.0,50.0,40.0,
Nigeria,2015,1048704581632.0,183995776.0,459.223,6192.301738391105,18053.02622959184,9783.969942948715,30.762,5680.428812332439,8298.862918900804,236.0118659517426,2116.086500986193,46.8,True,52.35,68.5,78.5,50.0,40.0,
Nigeria,2016,1032469807104.0,188666928.0,469.574,6192.301738391105,18053.02622959184,9783.969942948715,42.774,5680.428812332439,8298.862918900804,236.0118659517426,2116.086500986193,45.64,True,43.55,55.0,85.0,50.0,40.0,
Nigeria,2017,1040791502848.0,193495904.0,456.42,6192.301738391105,18053.02622959184,9783.969942948715,39.639,5680.428812332439,8298.862918900804,236.0118659517426,2116.086500986193,46.63,True,54.25,63.5,96.5,50.0,40.0,
Nigeria,2018,1060805935104.0,198387616.0,488.395,6192.301738391105,18053.02622959184,9783.969942948715,38.763,5680.428812332439,8298.862918900804,236.0118659517426,2116.086500986193,43.27,True,71.06,73.5,107.5,50.0,40.0,
Nigeria,2019,1060805935104.0,203304496.0,504.771,6192.301738391105,18053.02622959184,9783.969942948715,41.465,5680.428812332439,8298.862918900804,236.0118659517426,2116.086500986193,41.22,True,64.27,62.5,92.0,50.0,40.0,
Nigeria,2020,1060805935104.0,208327408.0,509.374,6192.301738391105,18053.02622959184,9783.969942948715,36.913,5680.428812332439,8298.862918900804,236.0118659517426,2116.086500986193,41.43,True,41.76,38.5,78.5,50.0,40.0,
Nigeria,2021,1060805935104.0,213401328.0,543.737,6192.301738391105,18053.02622959184,9783.969942948715,37.488,5680.428812332439,8298.862918900804,236.0118659517426,2116.086500986193,38.17,True,70.68,92.0,138.5,50.0,40.0,
Nigeria,2022,1060805935104.0,218541216.0,2381.1231801125705,6192.301738391105,18053.02622959184,9783.969942948715,40.084,5680.428812332439,8298.862918900804,236.0118659517426,2116.086500986193,88.87,True,100.78,145.0,265.0,50.0,40.0,
Norway,1991,132674478080.0,4261886.0,456.792,1970.798,22740.193,5899.75,25840.672,76569.906,76569.906,326.332,130.459,28.56,True,20.01,25.5,42.5,120.0,95.0,
Norway,1992,141645643776.0,4286560.0,481.064,1968.559,23292.197,6313.457,27217.629,80651.969,80651.969,345.72,135.345,28.13,True,19.31,24.0,44.0,120.0,95.0,
Norway,1993,150160310272.0,4312138.0,496.452,2116.185,24463.258,6602.349,27649.859,81947.078,81947.078,353.367,143.084,28.82,True,17.04,22.5,41.5,120.0,95.0,
Norway,1994,162612346880.0,4336745.0,479.502,2372.374,24819.15,7047.599,25742.811,76328.133,76328.133,331.016,148.486,30.97,True,15.84,23.0,42.0,120.0,95.0,
Norway,1995,174580203520.0,4359327.0,508.82,2576.754,24411.539,7077.787,27878.156,82653.812,82653.812,360.315,148.505,29.19,True,17.04,24.5,43.5,120.0,95.0,
Norway,1996,189004513280.0,4381511.0,466.737,2549.455,26009.201,7644.486,23704.152,70321.094,70321.094,308.113,158.624,33.99,True,20.64,26.0,45.0,120.0,95.0,
Norway,1997,205114343424.0,4405334.0,490.684,2516.177,26221.072,8780.578,24919.791,73866.211,73866.211,325.405,165.279,33.68,True,19.12,27.5,42.5,120.0,95.0,
Norway,1998,216977244160.0,4431672.0,510.298,2714.355,26115.463,8914.718,26107.527,77403.508,77403.508,343.027,167.271,32.78,True,12.78,25.0,38.0,120.0,95.0,
Norway,1999,228162633728.0,4462148.0,523.83,2526.125,25714.262,8457.664,27217.832,80696.031,80696.031,360.078,163.752,31.26,True,17.85,26.5,36.0,120.0,95.0,
Norway,2000,242722144256.0,4491204.0,580.512,2570.615,23672.846,9433.571,31577.279,93578.219,93578.219,420.279,160.233,27.6,True,28.52,42.5,38.5,120.0,95.0,
Norway,2001,255412797440.0,4514019.0,524.996,2279.207,26725.908,8697.987,26685.754,78600.391,78600.391,354.804,170.193,32.42,True,24.45,38.0,42.0,120.0,95.0,
Norway,2002,267060707328.0,4538435.0,546.265,1965.947,25734.029,9232.894,28505.42,83431.375,83431.375,378.648,167.617,30.68,True,24.96,32.5,45.5,120.0,95.0,
Norway,2003,277816606720.0,4565167.0,482.027,1908.267,26408.492,9889.596,23105.398,67381.695,67381.695,307.609,174.418,36.18,True,28.88,38.5,52.0,120.0,95.0,
Norway,2004,297704030208.0,4592284.0,490.929,2141.773,25693.807,10395.949,23687.559,68671.492,68671.492,315.359,175.57,35.76,True,38.23,45.0,78.5,120.0,95.0,
Norway,2005,314925252608.0,4623691.0,560.754,1816.582,25437.422,9451.153,29346.686,84573.227,84573.227,391.04,169.713,30.27,True,54.42,55.5,92.5,120.0,95.0,
Norway,2006,332397084672.0,4661081.0,513.554,1545.776,25807.422,9293.212,25609.939,73532.766,73532.766,342.742,170.812,33.26,True,65.14,72.5,88.0,120.0,95.0,
Norway,2007,352664748032.0,4709582.0,551.271,1682.346,25387.441,8867.265,28380.438,81116.07,81116.07,382.023,169.249,30.7,True,72.47,65.0,95.5,120.0,95.0,
Norway,2008,364919226368.0,4768654.0,564.522,1712.251,24718.602,9016.169,29157.074,82934.906,82934.906,395.488,169.035,29.94,True,97.01,95.0,128.5,120.0,95.0,
Norway,2009,370050662400.0,4829195.0,521.254,1345.98,24646.145,8550.727,25942.213,73395.164,73395.164,354.44,166.814,32.0,True,61.49,58.0,82.0,120.0,95.0,
Norway,2010,383737856000.0,4889747.0,500.38,1812.182,24869.361,8379.187,23874.445,67271.719,67271.719,328.942,171.438,34.26,True,79.51,65.5,98.5,120.0,95.0,
Norway,2011,399382970368.0,4953565.0,507.487,1985.102,24121.125,8140.402,24281.502,68202.164,68202.164,337.844,169.643,33.43,True,111.26,85.5,125.5,120.0,95.0,
Norway,2012,410365034496.0,5019058.0,562.048,1898.32,23282.143,7999.909,28236.373,78802.375,78802.375,395.514,166.534,29.63,True,111.65,95.0,112.5,120.0,95.0,
Norway,2013,414462935040.0,5080667.0,526.926,1776.888,23797.107,7839.295,25221.098,70298.625,70298.625,357.164,169.762,32.22,True,108.64,88.0,99.0,120.0,95.0,
Norway,2014,422415695872.0,5137926.0,542.738,1924.685,22362.18,8305.661,26366.67,73041.234,73041.234,375.28,167.458,30.85,True,99.02,82.5,92.0,120.0,95.0,
Norway,2015,429219184640.0,5190357.0,548.0,1707.539,22127.205,8739.19,26452.9,73006.438,73006.438,378.929,169.07,30.85,True,52.35,68.5,78.5,120.0,95.0,
Norway,2016,433545936896.0,5236591.0,556.1,1737.816,21201.062,8360.971,27271.561,74895.102,74895.102,392.195,163.905,29.47,True,43.55,55.0,85.0,120.0,95.0,
Norway,2017,443618328576.0,5277396.0,558.883,1802.662,20931.018,8706.559,26977.318,74461.109,74461.109,392.961,165.923,29.69,True,54.25,63.5,96.5,120.0,95.0,
Norway,2018,449338998784.0,5312321.0,550.134,1748.865,21381.949,8349.888,26161.822,72077.484,72077.484,382.899,167.236,30.4,True,71.06,73.5,107.5,120.0,95.0,
Norway,2019,449338998784.0,5348285.0,515.535,1696.72,20489.035,8553.554,23426.201,65653.188,65653.188,351.132,164.403,31.89,True,64.27,62.5,92.0,120.0,95.0,
Norway,2020,449338998784.0,5379836.0,558.905,1668.565,19352.775,8199.967,26357.68,74667.586,74667.586,401.699,157.206,28.13,True,41.76,38.5,78.5,120.0,95.0,
Norway,2021,449338998784.0,5403021.0,569.09,1811.97,19563.361,7803.566,26638.801,76149.188,76149.188,411.436,157.654,27.7,True,70.68,92.0,138.5,120.0,95.0,
Norway,2022,449338998784.0,5434324.0,526.729,1717.793,18444.516,7337.223,24799.773,69426.695,69426.695,377.287,149.441,28.37,True,100.78,145.0,265.0,120.0,95.0,
Pakistan,1991,311483367424.0,119203576.0,323.701,199.811,1126.852,925.337,153.377,453.533,463.527,54.063,268.447,82.93,True,20.01,25.5,42.5,70.0,55.0,
Pakistan,1992,327814348800.0,122375176.0,340.029,199.86,1199.678,884.297,162.98,481.931,494.74,58.976,279.485,82.19,True,19.31,24.0,44.0,70.0,55.0,
Pakistan,1993,338978439168.0,125546624.0,376.314,204.538,1274.76,992.317,174.704,516.597,525.787,64.857,310.303,82.46,True,17.04,22.5,41.5,70.0,55.0,
Pakistan,1994,356454498304.0,129245136.0,389.382,197.245,1327.422,982.656,166.559,492.512,505.417,63.655,324.059,83.22,True,15.84,23.0,42.0,70.0,55.0,
Pakistan,1995,376967626752.0,133117480.0,410.68,193.08,1397.081,978.534,170.877,505.28,516.396,67.262,341.938,83.26,True,17.04,24.5,43.5,70.0,55.0,
Pakistan,1996,391435223040.0,137234816.0,437.426,189.829,1425.219,1031.316,180.692,534.305,541.067,73.325,363.173,83.03,True,20.64,26.0,45.0,70.0,55.0,
Pakistan,1997,402359549952.0,141330272.0,422.885,172.314,1426.381,998.477,130.521,385.949,395.0,54.546,367.059,86.8,True,19.12,27.5,42.5,70.0,55.0,
Pakistan,1998,419024863232.0,145476112.0,453.849,167.563,1432.811,1021.68,165.717,490.023,497.694,71.287,381.446,84.05,True,12.78,25.0,38.0,70.0,55.0,
Pakistan,1999,440333205504.0,149694464.0,473.722,162.919,1443.031,1132.34,143.658,424.795,426.303,63.589,409.907,86.53,True,17.85,26.5,36.0,70.0,55.0,
Pakistan,2000,459798544384.0,154369920.0,483.754,152.786,1445.115,1162.953,110.255,355.496,372.88,54.878,426.193,88.1,True,28.52,42.5,38.5,70.0,55.0,
Pakistan,2001,477964500992.0,159217728.0,495.15,153.759,1373.728,1190.477,117.763,354.996,391.93,56.522,432.748,87.4,True,24.45,38.0,42.0,70.0,55.0,
Pakistan,2002,504824791040.0,163262800.0,514.109,168.114,1305.845,1258.667,135.548,383.815,416.341,62.663,446.136,86.78,True,24.96,32.5,45.5,70.0,55.0,
Pakistan,2003,543920422912.0,166876672.0,559.927,211.077,1134.005,1531.094,159.819,447.391,479.157,74.659,479.967,85.72,True,28.88,38.5,52.0,70.0,55.0,
Pakistan,2004,592025878528.0,170648624.0,623.062,230.179,1121.35,1797.647,148.902,462.831,501.964,78.981,537.402,86.25,True,38.23,45.0,78.5,70.0,55.0,
Pakistan,2005,641139081216.0,174372096.0,646.484,250.089,1043.141,1870.149,175.2,504.127,544.119,87.906,551.605,85.32,True,54.42,55.5,92.5,70.0,55.0,
Pakistan,2006,685964984320.0,178069984.0,681.332,259.489,1173.345,1871.145,177.627,483.383,522.223,86.076,588.34,86.35,True,65.14,72.5,88.0,70.0,55.0,
Pakistan,2007,719251898368.0,181924528.0,724.411,347.545,1249.505,1857.927,156.219,492.38,526.952,89.576,628.545,86.77,True,72.47,65.0,95.5,70.0,55.0,
Pakistan,2008,746909335552.0,185931952.0,727.998,374.724,1240.828,1861.305,147.957,413.209,438.544,76.829,646.459,88.8,True,97.01,95.0,128.5,70.0,55.0,
Pakistan,2009,774875316224.0,190123232.0,737.594,301.362,1294.798,1825.22,146.274,422.323,458.18,80.293,650.484,88.19,True,61.49,58.0,82.0,70.0,55.0,
Pakistan,2010,805483315200.0,194454496.0,740.76,276.922,1254.176,1817.823,161.94,425.689,460.507,82.777,651.213,87.91,True,79.51,65.5,98.5,70.0,55.0,
Pakistan,2011,845085933568.0,198602736.0,740.263,233.772,1236.296,1779.414,142.143,425.339,477.872,84.473,645.356,87.18,True,111.26,85.5,125.5,70.0,55.0,
Pakistan,2012,884405436416.0,202205856.0,687.836,232.874,1176.682,1809.9,146.188,146.877,182.207,29.699,650.993,94.64,True,111.65,95.0,112.5,70.0,55.0,
Pakistan,2013,931154821120.0,205337552.0,751.742,181.678,1270.161,1733.036,153.649,421.84,476.133,86.62,653.974,86.99,True,108.64,88.0,99.0,70.0,55.0,
Pakistan,2014,981580447744.0,208251632.0,775.935,264.09,1295.194,1680.02,154.381,428.35,486.646,89.205,674.59,86.94,True,99.02,82.5,92.0,70.0,55.0,
Pakistan,2015,1039812853760.0,210969296.0,815.859,257.207,1393.38,1731.73,162.536,432.142,484.875,91.169,713.565,87.46,True,52.35,68.5,78.5,70.0,55.0,
Pakistan,2016,1101753876480.0,213524848.0,888.988,290.93,1540.095,1810.125,149.21,458.596,522.241,97.922,777.476,87.46,True,43.55,55.0,85.0,70.0,55.0,
Pakistan,2017,1160950841344.0,216379648.0,940.998,384.144,1568.97,1882.782,127.785,417.134,512.932,90.259,830.01,88.21,True,54.25,63.5,96.5,70.0,55.0,
Pakistan,2018,1212090548224.0,219731488.0,971.03,626.43,1289.477,1983.676,168.433,412.727,519.586,90.689,856.861,88.24,True,71.06,73.5,107.5,70.0,55.0,
Pakistan,2019,1212090548224.0,223293280.0,982.516,701.151,1122.405,1991.684,157.998,480.854,584.876,107.372,851.917,86.71,True,64.27,62.5,92.0,70.0,55.0,
Pakistan,2020,1212090548224.0,227196736.0,977.217,799.958,1072.733,1811.636,164.527,510.934,616.865,116.083,837.067,85.66,True,41.76,38.5,78.5,70.0,55.0,
Pakistan,2021,1212090548224.0,231402112.0,1083.789,867.575,1223.513,1940.002,168.538,482.18,652.483,111.577,932.803,86.07,True,70.68,92.0,138.5,70.0,55.0,
Pakistan,2022,1212090548224.0,235824864.0,1000.547,751.105,1166.72,1627.729,154.394,460.81,697.199,108.67,836.13,83.57,True,100.78,145.0,265.0,70.0,55.0,
Philippines,1991,228447698944.0,63039752.0,184.648,283.925,2144.642,9783.969942948715,81.615,500.512,500.512,31.552,2116.086500986193,1146.01,True,20.01,25.5,42.5,110.0,85.0,
Philippines,1992,230919372800.0,64543524.0,198.081,243.975,2370.972,9783.969942948715,68.791,454.002,454.002,29.303,2116.086500986193,1068.29,True,19.31,24.0,44.0,110.0,85.0,
Philippines,1993,237660504064.0,66083324.0,217.31,264.513,2555.504,9783.969942948715,76.116,468.406,468.406,30.954,2116.086500986193,973.76,True,17.04,22.5,41.5,110.0,85.0,
Philippines,1994,250039762944.0,67650288.0,226.373,262.856,2561.27,0.782,86.652,521.313,521.313,35.267,191.106,84.42,True,15.84,23.0,42.0,110.0,85.0,
Philippines,1995,263686193152.0,69250472.0,258.544,276.095,2939.145,0.736,89.992,517.485,517.485,35.836,222.708,86.14,True,17.04,24.5,43.5,110.0,85.0,
Philippines,1996,281310527488.0,70944968.0,277.018,363.105,2986.019,1.215,99.091,554.345,554.345,39.328,237.69,85.8,True,20.64,26.0,45.0,110.0,85.0,
Philippines,1997,298146725888.0,72718832.0,302.359,438.051,3189.971,0.72,83.458,529.176,529.176,38.481,263.878,87.27,True,19.12,27.5,42.5,110.0,85.0,
Philippines,1998,298757750784.0,74491928.0,301.31,463.533,3039.488,1.197,68.007,540.645,540.645,40.274,261.036,86.63,True,12.78,25.0,38.0,110.0,85.0,
Philippines,1999,310266101760.0,76249064.0,305.169,516.607,2786.477,0.9,102.821,698.283,698.283,53.243,251.926,82.55,True,17.85,26.5,36.0,110.0,85.0,
Philippines,2000,326462603264.0,77958224.0,307.553,689.82,2534.986,1.308,99.027,718.981,718.981,56.051,251.502,81.78,True,28.52,42.5,38.5,110.0,85.0,
Philippines,2001,338531942400.0,79626088.0,300.727,658.72,2469.376,16.859,88.288,631.79,631.79,50.307,250.42,83.27,True,24.45,38.0,42.0,110.0,85.0,
Philippines,2002,353568391168.0,81285576.0,302.168,604.781,2299.622,207.489,85.624,605.474,605.474,49.216,252.952,83.71,True,24.96,32.5,45.5,110.0,85.0,
Philippines,2003,374041673728.0,82942840.0,311.742,603.354,2240.502,309.917,93.92,604.739,604.739,50.159,261.583,83.91,True,28.88,38.5,52.0,110.0,85.0,
Philippines,2004,402137743360.0,84607504.0,319.122,622.961,2239.543,280.586,100.582,628.707,628.707,53.193,265.929,83.33,True,38.23,45.0,78.5,110.0,85.0,
Philippines,2005,424650342400.0,86261248.0,320.316,716.854,2037.325,364.501,96.219,594.645,594.645,51.295,269.021,83.99,True,54.42,55.5,92.5,110.0,85.0,
Philippines,2006,450316369920.0,87901832.0,305.166,666.693,1821.152,334.996,111.943,648.823,648.823,57.033,248.133,81.31,True,65.14,72.5,88.0,110.0,85.0,
Philippines,2007,483816439808.0,89561376.0,316.621,700.049,1853.027,394.195,94.684,587.966,587.966,52.659,263.962,83.37,True,72.47,65.0,95.5,110.0,85.0,
Philippines,2008,507831517184.0,91252328.0,327.375,810.065,1737.39,407.279,106.737,632.848,632.848,57.749,269.626,82.36,True,97.01,95.0,128.5,110.0,85.0,
Philippines,2009,517597462528.0,92946952.0,331.225,759.134,1788.926,402.645,104.253,612.888,612.888,56.966,274.259,82.8,True,61.49,58.0,82.0,110.0,85.0,
Philippines,2010,561436033024.0,94636704.0,340.842,864.047,1829.306,372.472,81.575,535.754,535.754,50.702,290.14,85.12,True,79.51,65.5,98.5,110.0,85.0,
Philippines,2011,586460954624.0,96337912.0,347.647,932.69,1698.367,395.052,99.649,582.517,582.517,56.118,291.529,83.86,True,111.26,85.5,125.5,110.0,85.0,
Philippines,2012,625662230528.0,98032320.0,359.618,959.159,1734.758,372.169,103.537,602.282,602.282,59.043,300.575,83.58,True,111.65,95.0,112.5,110.0,85.0,
Philippines,2013,669825564672.0,99700112.0,385.417,1166.848,1789.47,337.065,99.498,572.378,572.378,57.066,328.351,85.19,True,108.64,88.0,99.0,110.0,85.0,
Philippines,2014,711518781440.0,101325208.0,405.579,1221.477,1872.322,348.803,89.316,560.141,560.141,56.756,348.822,86.01,True,99.02,82.5,92.0,110.0,85.0,
Philippines,2015,753489674240.0,103031360.0,444.484,1311.081,2097.044,322.475,83.276,583.465,583.465,60.115,384.369,86.48,True,52.35,68.5,78.5,110.0,85.0,
Philippines,2016,805057069056.0,104875272.0,485.48,1451.154,2212.464,363.276,76.567,602.224,602.224,63.158,422.322,86.99,True,43.55,55.0,85.0,110.0,85.0,
Philippines,2017,858818805760.0,106738496.0,532.613,1686.123,2325.1,353.614,89.19,625.052,625.052,66.717,465.896,87.47,True,54.25,63.5,96.5,110.0,85.0,
Philippines,2018,912443441152.0,108568832.0,547.257,1751.321,2296.172,376.61,85.568,616.541,616.541,66.937,480.32,87.77,True,71.06,73.5,107.5,110.0,85.0,
Philippines,2019,912443441152.0,110380800.0,563.427,1841.908,2303.832,381.95,71.933,576.701,576.701,63.657,499.77,88.7,True,64.27,62.5,92.0,110.0,85.0,
Philippines,2020,912443441152.0,112190984.0,512.19,1818.881,1855.777,342.526,69.435,548.154,548.154,61.498,450.692,87.99,True,41.76,38.5,78.5,110.0,85.0,
Philippines,2021,912443441152.0,113880336.0,545.707,1931.528,1978.422,281.714,70.249,600.274,600.274,68.359,477.348,87.47,True,70.68,92.0,138.5,110.0,85.0,
Philippines,2022,912443441152.0,115559008.0,585.513,2016.58,2149.695,266.563,75.892,633.947,633.947,73.258,512.254,87.49,True,100.78,145.0,265.0,110.0,85.0,
Poland,1991,291725475840.0,38167388.0,1184.164,23673.529,4695.095,2539.576,37.205,117.343,117.343,4.479,1179.685,99.62,True,20.01,25.5,42.5,130.0,85.0,85.0
Poland,1992,302141014016.0,38252284.0,1132.397,22836.307,4281.337,2359.97,39.475,125.758,125.758,4.811,1127.586,99.58,True,19.31,24.0,44.0,130.0,85.0,85.0
Poland,1993,316590915584.0,38319300.0,1131.848,22533.99,4408.66,2474.712,38.884,119.906,119.906,4.595,1127.253,99.59,True,17.04,22.5,41.5,130.0,85.0,85.0
Poland,1994,336238444544.0,38375464.0,1083.18,20955.748,4642.397,2489.924,45.081,137.777,137.777,5.287,1077.893,99.51,True,15.84,23.0,42.0,130.0,85.0,85.0
Poland,1995,363194515456.0,38401980.0,1108.723,21297.43,4699.065,2724.052,49.216,150.947,150.947,5.797,1102.926,99.48,True,17.04,24.5,43.5,130.0,85.0,85.0
Poland,1996,388887511040.0,38401408.0,1163.95,21800.09,5489.72,2860.526,50.259,159.747,159.747,6.135,1157.815,99.47,True,20.64,26.0,45.0,130.0,85.0,85.0
Poland,1997,417946664960.0,38396120.0,1152.541,21277.023,5722.367,2852.495,51.047,165.226,165.226,6.344,1146.197,99.45,True,19.12,27.5,42.5,130.0,85.0,85.0
Poland,1998,441376079872.0,38379992.0,1104.199,19179.928,6510.707,2883.045,60.188,196.503,196.503,7.542,1096.658,99.32,True,12.78,25.0,38.0,130.0,85.0,85.0
